unitid,year,instatetuition,costs,faculty,white_cohortsize
237358,1996,10580,13.908942,58,107
237358,1997,11000,17.569,56,88
237358,1998,11500,18.818744,54,139
237358,1999,12080,17.42111,47,115
237358,2000,12624,18.149526,46,116
237358,2001,13224,18.013408,45,105
237358,2002,13700,17.498293,46,103
237358,2003,14248,17.269559,45,84
237358,2004,15246,17.696599,45,118
237358,2005,16312,14.708757,44,93
237358,2006,17210,15.190132,45,89
237358,2007,18226,15.296827,44,87
237358,2008,19320,14.228288,37,90
237358,2009,19170,14.316347,39,163
237358,2010,20800,15.834471,45,161
237367,1991,1424,27.151361,170,898
237367,1992,1686,30.415988,175,926
237367,1993,1800,33.467976,182,1000
237367,1995,1858,36.30639,190,999
237367,1996,1918,37.735084,191,994
237367,1997,2040,38.761916,194,514
237367,1998,2106,41.679079,194,522
237367,1999,2284,44.736395,196,472
237367,2000,2316,48.31937,198,534
237367,2001,2408,54.033018,200,514
237367,2002,1200,62.367052,204,625
237367,2003,3130,54.887834,157,563
237367,2004,3640,59.010117,159,557
237367,2005,4218,45.022637,163,606
237367,2006,4522,70.566692,232,602
237367,2007,4814,74.337775,236,581
237367,2008,5024,76.834815,233,657
237367,2009,5172,79.632768,171,712
237367,2010,5172,68.929386,162,675
237792,1991,1894,18.15,111,373
237792,1992,1954,19.471,114,464
237792,1993,2040,20.615,117,521
237792,1995,2064,24.470884,120,563
237792,1996,2160,25.681235,119,571
237792,1997,2228,27.152218,124,581
237792,1998,2298,27.989322,115,559
237792,1999,250,29.755413,112,626
237792,2000,250,32.693867,115,612
237792,2001,250,35.044782,118,584
237792,2002,250,40.287569,120,632
237792,2003,250,40.24741,124,695
237792,2004,250,39.624025,126,709
237792,2005,350,37.056034,112,593
237792,2006,350,43.343784,116,618
237792,2007,350,44.719819,116,599
237792,2008,350,50.045143,119,562
237792,2009,350,53.368982,124,486
237792,2010,350,56.800573,125,649
237899,1991,1578,21.235,138,375
237899,1992,1712,22.143,140,299
237899,1993,1894,24.767,138,511
237899,1995,2050,24.160418,140,474
237899,1996,2116,27.568547,137,418
237899,1997,2184,30.727902,131,442
237899,1998,2254,31.070765,133,436
237899,1999,2386,33.500148,140,437
237899,2000,2464,37.597113,135.5,397
237899,2001,2562,52.173122,131,276
237899,2002,2610,54.063574,150,271
237899,2003,2609,44.571814,161,252
237899,2004,3222,48.634625,116,249
237899,2005,3528,47.874931,120,227
237899,2006,3776,54.947521,124,231
237899,2007,4136,57.160739,129,214
237899,2008,4346,60.259229,125,176
237899,2009,4524,49.984795,121,163
237899,2010,4544,54.411458,120,198
237932,1991,1500,16.985406,131,415
237932,1992,1590,18.055533,130,462
237932,1993,1800,19.106762,130,459
237932,1995,1960,20.165464,126,486
237932,1996,2020,21.05765,125,438
237932,1997,2120,27.717049,120,469
237932,1998,2190,21.870984,115,478
237932,1999,2320,25.217483,108,474
237932,2000,2420,26.820745,110,486
237932,2001,2516,27.461913,112,502
237932,2002,2748,31.760669,111,424
237932,2003,3138,27.50829,114,423
237932,2004,3380,25.805645,100,432
237932,2005,3686,25.680553,100,390
237932,2006,3946,25.405677,97,432
237932,2007,4172,27.66237,99,460
237932,2008,4464,29.735045,101,509
237932,2009,4880,31.692813,111,531
237932,2010,4880,36.376701,117,473
237969,1991,11830,22.301191,78,321
237969,1992,12605,25.034396,73,416
237969,1993,13400,27.303213,74,424
237969,1995,14750,31.472625,76,406
237969,1996,14975,34.723815,75,330
237969,1997,15275,24.43588,72,395
237969,1998,15750,24.709431,80,423
237969,1999,16300,26.384013,81,424
237969,2000,16800,27.45086,82.5,376
237969,2001,17300,30.683955,84,358
237969,2002,17900,26.327498,88,450
237969,2003,18450,26.184337,88,355
237969,2004,19450,26.213585,85,262
237969,2005,20250,25.884629,80,251
237969,2006,20250,24.87928,72,161
237969,2007,20980,24.268733,71,288
237969,2008,21030,24.622571,76,279
237969,2009,22030,25.734107,75,312
237969,2010,23130,25.561284,78,302
238032,1991,1850,298.534072,903,3090
238032,1992,1928,331.83943,908,2736
238032,1993,2026,334.452473,895,2622
238032,1995,2192,368.975243,863,2731
238032,1996,2262,393.834122,846,2850
238032,1997,2336,396.170761,806,2829
238032,1998,2662,398.423812,804,3070
238032,1999,1332,435.961603,797,3199
238032,2000,1332,452.613913,803.5,3193
238032,2001,1332,482.283742,810,3263
238032,2002,3240,503.478843,796,3573
238032,2003,3548,553.421803,778,4070
238032,2004,3938,549.711423,776,3961
238032,2005,4164,583.622175,785,4129
238032,2006,4476,652.897407,813,4354
238032,2007,4722,690.130519,802,4187
238032,2008,5100,776.835464,876,4548
238032,2009,5304,834.561921,968,4058
238032,2010,5406,899.855596,980,4312
238333,1991,13050,23.097083,83,231
238333,1992,14250,25.36893,83,259
238333,1993,15430,27.018256,80,234
238333,1995,17544,32.20218,83,242
238333,1996,18230,33.125269,80,224
238333,1997,19050,27.270983,88,275
238333,1998,19770,27.956382,86,245
238333,1999,20220,28.862057,97,244
238333,2000,21330,30.699264,98,255
238333,2001,22184,32.058377,99,262
238333,2002,23016,33.22746,99,266
238333,2003,24166,35.456095,103,307
238333,2004,25516,34.952593,103,285
238333,2005,26664,37.290074,103,277
238333,2006,28130,39.696897,109,284
238333,2007,29678,40.669205,127,248
238333,2008,31310,45.267227,123,222
238333,2009,33188,48.837771,123,242
238333,2010,34808,46.238483,127,237
238430,1991,6960,14.569108,51,98
238430,1992,7360,15.188151,59,158
238430,1993,7720,17.227336,69,375
238430,1995,8320,19.09992,68,114
238430,1996,8960,19.103957,80,197
238430,1997,10080,21.187872,72,164
238430,1998,10496,23.097883,62,159
238430,1999,11000,21.963158,78,152
238430,2000,11680,24.919124,88,155
238430,2001,12480,29.280491,98,197
238430,2002,13280,33.628961,88,137
238430,2003,14240,37.943877,97,135
238430,2004,15360,39.126221,97,103
238430,2005,16130,39.429372,93,120
238430,2006,17600,41.639605,98,125
238430,2007,18624,44.221465,98,87
238430,2008,20000,49.572392,95,162
238430,2009,21280,54.527935,103,101
238430,2010,22240,53.547256,105,124
238458,1991,11068,25.107183,87,250
238458,1992,11432,24.225084,86,258
238458,1993,11790,24.031108,70,309
238458,1995,12880,27.284324,74,378
238458,1996,13190,29.110313,73,401
238458,1997,13670,22.543141,74,404
238458,1998,14200,24.388178,85,390
238458,1999,14740,26.565057,98,446
238458,2000,15250,30.434618,101,465
238458,2001,15860,30.960098,104,424
238458,2002,16400,31.158046,99,492
238458,2003,17020,31.526529,96,468
238458,2004,17800,32.523373,94,543
238458,2005,18650,34.14364,99,530
238458,2006,19500,36.871849,108,585
238458,2007,20400,39.359474,117,561
238458,2008,21410,42.418385,113,577
238458,2009,22470,45.332645,115,644
238458,2010,23582,50.504183,121,654
238476,1991,10640,20.58779,75,358
238476,1992,11525,22.481669,76,367
238476,1993,12400,25.477544,81,399
238476,1995,13850,31.37692,89,369
238476,1996,14600,33.517686,93,383
238476,1997,15365,24.596852,93,364
238476,1998,16060,25.558173,93,405
238476,1999,16690,27.768046,91,389
238476,2000,17350,31.081448,96.5,462
238476,2001,18205,31.560557,102,478
238476,2002,19150,36.405149,111,511
238476,2003,20150,39.218545,108,469
238476,2004,21250,40.674763,116,469
238476,2005,22500,44.394129,122,507
238476,2006,23650,44.555827,124,538
238476,2007,25000,47.038801,135,575
238476,2008,26500,51.38754,145,620
238476,2009,28250,53.620349,145,597
238476,2010,29750,58.587381,148,628
238616,1991,7400,10.921535,62,171
238616,1992,8100,13.151337,68,158
238616,1993,8700,15.196757,74,246
238616,1995,10000,20.770075,86,208
238616,1996,10700,23.600003,96,213
238616,1997,11300,20.962472000000002,91,237
238616,1998,11900,24.032708,89,249
238616,1999,12400,26.770069,95,260
238616,2000,12900,29.846117,93.5,239
238616,2001,13550,30.287832,92,218
238616,2002,14500,33.41554,93,217
238616,2003,15590,35.94548,92,272
238616,2004,16370,38.232124,89,309
238616,2005,17190,36.411362,93,315
238616,2006,18050,39.920942,89,320
238616,2007,18950,42.519072,95,363
238616,2008,19900,46.242073,99,330
238616,2009,20900,51.248978,110,401
238616,2010,21940,54.921995,128,436
238661,1991,6950,7.569014,50,105
238661,1992,7500,9.41473,53,98
238661,1993,8000,11.769807,59,127
238661,1995,9000,14.582577,70,178
238661,1996,9500,15.954773,74,141
238661,1997,10100,15.662562,73,151
238661,1998,10884,14.805698,76,134
238661,1999,11450,15.909089,75,108
238661,2000,12250,17.355351,78.5,128
238661,2001,13300,19.260852,82,145
238661,2002,14200,21.236539,86,237
238661,2003,15100,23.896081,92,260
238661,2004,16050,26.152609000000002,97,270
238661,2005,17000,28.828473,97,256
238661,2006,18000,30.970762,100,258
238661,2007,19080,32.860727,102,261
238661,2008,20040,35.487294,99,259
238661,2009,21042,37.597083,104,228
238661,2010,21988,37.439849,106,284
239080,1991,7500,10.111732,63,141
239080,1992,8120,12.451086,67,177
239080,1993,8650,14.681689,71,154
239080,1995,10120,16.237759,70,170
239080,1996,10730,17.345904,68,189
239080,1997,11370,15.802965,60,184
239080,1998,11785,15.72104,60,174
239080,1999,11966,16.637607,66,195
239080,2000,12624,22.07121,66,212
239080,2001,13230,19.326842,66,196
239080,2002,13880,20.779308,71,203
239080,2003,14700,22.482395,71,221
239080,2004,15500,23.613682,73,227
239080,2005,16380,24.827756,73,235
239080,2006,17300,27.217421,79,217
239080,2007,18330,29.41101,83,220
239080,2008,19590,30.882963,83,232
239080,2009,20550,32.065066,84,221
239080,2010,21140,29.993294,84,236
239105,1991,9000,135.695138,492,1366
239105,1992,9900,146.871065,485,1370
239105,1993,10700,152.896725,483,1433
239105,1995,13010,179.998,492,1380
239105,1996,14710,198.151,478,1191
239105,1997,15160,154.495,481,1321
239105,1998,15620,164.696,473,1488
239105,1999,16280,179.772,474,1497
239105,2000,17080,189.241,473,1426
239105,2001,18180,193.077,472,1410
239105,2002,19400,205.955,567,1574
239105,2003,20350,224.075,579,1648
239105,2004,21550,243.286,589,1558
239105,2005,22950,262.916,592,1488
239105,2006,24670,277.026,600,1494
239105,2007,26270,290.918,609,1500
239105,2008,27720,313.46,622,1630
239105,2009,28680,327.559,627,1583
239105,2010,30040,330.88,629,1524
239628,1991,12900,17.551131,71,144
239628,1992,13170,18.769247,70,163
239628,1993,14340,19.797148,69,195
239628,1995,16110,22.811614,59,168
239628,1996,17000,23.546026,61,146
239628,1997,17580,15.220737,58,116
239628,1998,18240,16.033509,60,150
239628,1999,18000,17.684661,61,247
239628,2000,18000,18.424463,59,242
239628,2001,19260,20.395089,57,178
239628,2002,19260,19.781812,48,214
239628,2003,19700,18.771387,51,225
239628,2004,20490,19.08297,49,165
239628,2005,21310,19.770185,50,216
239628,2006,22162,21.46129,50,229
239628,2007,23048,21.818547,53,232
239628,2008,23970,24.697671,56,239
239628,2009,25170,27.186349,62,189
239628,2010,26806,28.342851,63,253
239716,1991,10225,28.995476,110,430
239716,1992,10805,30.379893,110,479
239716,1993,11465,33.598495,109,538
239716,1995,12940,38.692196,106,487
239716,1996,13700,41.653887,108,489
239716,1997,14234,34.311875,111,447
239716,1998,14789,35.66321,100,418
239716,1999,15600,36.064222,100,480
239716,2000,16570,36.636984,99,505
239716,2001,17757,39.912485,98,514
239716,2002,18834,42.584755,103,457
239716,2003,19822,45.281753,108,493
239716,2004,21210,45.103746,103,464
239716,2005,22209,44.231111,109,467
239716,2006,23097,45.15797,109,502
239716,2007,24253,47.074421,109,489
239716,2008,25526,50.282509,132,486
239716,2009,26522,52.365765,134,483
239716,2010,27583,55.122034,135,534
240107,1991,7960,10.246939,72,187
240107,1992,8360,12.194277,75,214
240107,1993,8770,13.226135,73,257
240107,1995,9850,18.324238,80,308
240107,1996,10560,21.077345,81,271
240107,1997,11150,16.433943,82,313
240107,1998,11690,17.742295,82,290
240107,1999,12220,19.198671,83,290
240107,2000,12770,20.467693,86.5,308
240107,2001,13350,21.4346,90,313
240107,2002,14020,22.857265,92,298
240107,2003,14900,23.491829,96,330
240107,2004,15570,27.024337,106,286
240107,2005,16240,29.930476,109,271
240107,2006,17220,32.032155,110,275
240107,2007,18170,33.399391,109,341
240107,2008,19000,34.726349,107,337
240107,2009,19670,35.620824,112,373
240107,2010,20360,36.315846,119,309
240189,1991,1914,70.767662,400,1596
240189,1992,2039,72.283721,388,1575
240189,1993,2178,80.429932,379,1671
240189,1995,2474,82.897165,368,1712
240189,1996,2586,84.50455,370,1704
240189,1997,2772,86.168338,366,1745
240189,1998,2919,89.734906,370,1756
240189,1999,2594,96.416468,365,1718
240189,2000,2594,100.981438,359.5,1829
240189,2001,2776,108.850678,354,1681
240189,2002,3106,111.930035,366,1827
240189,2003,3623,104.639092,390,1604
240189,2004,4150,112.368658,395,1474
240189,2005,4427,113.440881,412,1509
240189,2006,4728,118.974991,423,1615
240189,2007,4988,129.03101,409,1815
240189,2008,5262,136.584913,425,1859
240189,2009,5551,143.314928,423,1655
240189,2010,5857,155.299504,430,1750
240277,1991,1806,37.847584,149,725
240277,1992,1995,45.989897,153,715
240277,1993,2104,46.335354,157,678
240277,1995,2427,47.402331,146,755
240277,1996,2548,48.861848,145,895
240277,1997,2736,50.242501,151,859
240277,1998,2916,55.257513,147,906
240277,1999,2594,60.606249,163,828
240277,2000,2594,68.351938,166,890
240277,2001,2776,70.218117,169,824
240277,2002,3000,65.007797,170,825
240277,2003,3500,68.30934,177,896
240277,2004,4000,74.310334,183,910
240277,2005,4277,73.321227,183,838
240277,2006,4568,70.725347,175,928
240277,2007,4819,70.189292,177,904
240277,2008,5084,74.561096,189,918
240277,2009,5364,78.169057,188,928
240277,2010,5659,83.83104,194,804
240329,1991,1945,66.301566,362,1580
240329,1992,2076,68.989337,365,1390
240329,1993,2217,70.897325,369,1595
240329,1995,2513,79.554789,354,1643
240329,1996,2633,82.750934,347,1650
240329,1997,2857,87.987605,342,1620
240329,1998,3009,94.408006,345,1649
240329,1999,2594,89.61818,340,1544
240329,2000,2594,104.076608,347,1501
240329,2001,2776,111.661912,354,1504
240329,2002,3000,101.219435,349,1456
240329,2003,3540,102.155666,356,1398
240329,2004,4040,105.974865,358,1411
240329,2005,4331,106.68451,360,1611
240329,2006,4623,110.896755,357,1585
240329,2007,4876,116.26802,370,1558
240329,2008,5643,118.234747,360,1573
240329,2009,6425,129.04209,384,1608
240329,2010,6809,138.852427,404,1648
240338,1991,7500,5.282816,22,69
240338,1992,8280,6.872634,24,73
240338,1993,8600,6.519208,25,74
240338,1995,9940,8.307274,29,105
240338,1996,11000,7.025154,31,95
240338,1997,11450,7.533418,29,104
240338,1998,11960,8.8766,33,120
240338,1999,12460,10.759044,39,149
240338,2000,12980,12.183624,42,184
240338,2001,13990,15.208885,45,194
240338,2002,14970,15.629203,50,147
240338,2003,15720,16.281884,43,196
240338,2004,16510,17.308235,44,173
240338,2005,17340,19.99759,50,172
240338,2006,18520,23.262883,57,184
240338,2007,19430,25.696017,61,155
240338,2008,20420,26.070924,60,190
240338,2009,21040,26.394378,61,176
240338,2010,21820,24.65726,58,206
240365,1991,1821,77.288906,382,1314
240365,1992,1927,79.787583,372,1356
240365,1993,2037,83.172978,356,1368
240365,1995,2300,90.292715,340,1428
240365,1996,2417,91.847798,350,1432
240365,1997,2607,93.128885,360,1656
240365,1998,2780,97.982638,382,1820
240365,1999,2594,103.847194,360,1750
240365,2000,2594,108.7502,342,1550
240365,2001,2776,116.444668,324,1726
240365,2002,3000,112.329671,341,1669
240365,2003,3551,124.327261,368,1641
240365,2004,4110,132.347924,405,1577
240365,2005,4387,129.585732,385,1471
240365,2006,4678,134.374606,377,1575
240365,2007,4929,139.709558,386,1576
240365,2008,5194,149.048664,389,1618
240365,2009,5477,159.310702,413,1680
240365,2010,5775,166.346529,424,1610
240374,1991,1863,33.841447,164,556
240374,1992,1990,34.963095,161,549
240374,1993,2113,35.422157,163,566
240374,1995,2406,38.350656,158,532
240374,1996,2523,38.680288,157,530
240374,1997,2705,39.210083,153,583
240374,1998,2840,41.819555,143,644
240374,1999,2594,44.927893,152,644
240374,2000,2594,49.777471,157.5,578
240374,2001,2776,53.965203,163,678
240374,2002,3000,48.108757,177,627
240374,2003,3500,50.187817,170,713
240374,2004,4000,53.272728,174,670
240374,2005,4277,56.16469,170,582
240374,2006,4568,57.452913,175,587
240374,2007,4819,58.491679,171,600
240374,2008,5084,59.658644,173,544
240374,2009,5364,66.352545,174,557
240374,2010,5659,75.508969,177,492
240417,1991,1933,71.575546,310,1086
240417,1992,2054,73.160475,298,909
240417,1993,2175,74.692344,300,962
240417,1995,2461,79.93944,287,1085
240417,1996,2619,78.278898,294,1226
240417,1997,2806,79.910277,276,1185
240417,1998,2938,89.080487,290,1287
240417,1999,2724,93.349135,282,1259
240417,2000,2724,98.961355,276.5,1258
240417,2001,2916,109.955008,271,1225
240417,2002,3150,94.220904,282,1243
240417,2003,5024,97.823313,295,1216
240417,2004,5580,101.31888,310,1178
240417,2005,4745,102.352856,304,1565
240417,2006,5087,111.06355,312,1394
240417,2007,5367,114.260199,308,1375
240417,2008,5662,121.491356,327,1502
240417,2009,5974,127.833803,336,1395
240417,2010,6302,135.142055,333,1428
240426,1991,1806,27.711058,90,420
240426,1992,1917,28.918791,101,319
240426,1993,2036,29.303042,100,306
240426,1995,2335,31.664442,95,268
240426,1996,2463,31.330124,97,286
240426,1997,2652,32.134265,102,300
240426,1998,2770,34.402788,98,356
240426,1999,2594,37.191845,106,387
240426,2000,2594,40.911808,100.5,367
240426,2001,2776,45.64373,95,297
240426,2002,3000,35.372016,97,254
240426,2003,3650,35.254777,113,303
240426,2004,4150,40.046105,114,293
240426,2005,4427,39.725064,114,290
240426,2006,4718,45.98148,115,255
240426,2007,4969,44.656559,116,307
240426,2008,5291,45.307272,114,259
240426,2009,5571,50.764722,116,297
240426,2010,5866,57.002818,126,303
240444,1991,2188,1192.036811,1647,4138
240444,1992,2346,1263.373043,1641,3910
240444,1993,2540,1343.045292,1637,4052
240444,1995,2881,1401.707301,1495,4547
240444,1996,3030,1437.810172,1474,4772
240444,1997,3241,1205.241497,1421,5148
240444,1998,3408,1301.522564,1436,4850
240444,1999,3290,1332.182882,1397,4831
240444,2000,3290,1479.290777,1445.5,4979
240444,2001,3658,1610.3083,1494,5223
240444,2002,3854,1536.515881,1461,4742
240444,2003,4554,1643.577596,1614,4649
240444,2004,5254,1796.248705,1623,4607
240444,2005,5618,1878.040572,1646,4942
240444,2006,6000,1931.143253,1686,4458
240444,2007,6330,1988.673506,1650,4658
240444,2008,6678,2125.029369,1641,4465
240444,2009,7296,2277.086731,1658,4394
240444,2010,7933,2298.77243,1665,4676
